1,102.04461817602025,96.60817131553223,98.22326499989627
2,54.71366864735333,141.0921728363383,139.43722658107166
3,97.20818263955837,96.32101146286563,97.5828234644137
4,97.09485279369353,100.96503396527595,97.72388469819013
5,99.79739420244915,96.09578543056065,101.2452229326131
6,96.99461492703361,96.44695447903258,100.49226894725388
7,97.04200275594494,100.52424772359288,95.63101425531556
8,101.45871256795283,101.37665020249739,98.83876408468934
9,101.14634792098082,97.53729025111659,102.56594992702182
10,100.02963063304075,99.73842585409668,95.3110448848114
11,96.1570853836811,96.2423905834412,102.96964775320365
12,102.53319028367876,51.78120568489188,148.55745623863362
13,102.04797012765539,103.65369206192717,95.54134091062912
14,100.72407065471032,99.98340497126446,97.27380263048138
15,66.60121678656527,129.45451832388918,130.71179344691217
16,124.16600822113085,99.48923360901149,115.21412384645788
17,102.50080094867818,98.06012099375918,102.79787179290855
18,101.78976024844135,97.57269746057429,95.44982782219668
19,101.362797340391,97.88349706982976,100.6302625048092
20,103.78681559021857,96.1292660635865,102.6082831741771
21,104.26013700959999,97.00132100262158,97.91649188683772
22,99.41539418620124,99.48763747148436,97.94943575140677
23,74.08899006404276,115.77239057060578,126.84005413165507
24,97.44132904029797,98.54724442816897,97.42306370965396
25,97.54735974397187,104.06382536611667,102.81197494343357
